mass, year, reclat, reclong
35.270000000000003, 2000, -79.683330, 155.750000
13.85, 2000, -79.683330, 155.750000
35.78, 2000, -79.683330, 155.750000
9.89, 2000, -79.683330, 155.750000
49.59, 2000, -79.683330, 155.750000
40.049999999999997, 2000, -79.683330, 155.750000
60.88, 2000, -79.683330, 155.750000
41.7, 2000, -79.683330, 155.750000
44.7, 2000, -79.683330, 155.750000
44.57, 2000, -79.683330, 155.750000
28.1, 2000, -79.683330, 155.750000
51.42, 2000, -79.683330, 155.750000
1.72, 2000, -79.683330, 155.750000
37.229999999999997, 2000, -79.683330, 155.750000
81.2, 2000, -79.683330, 155.750000
15.41, 2000, -79.683330, 155.750000
19.350000000000001, 2000, -79.683330, 155.750000
46.5, 2000, -79.683330, 155.750000
13.62, 2000, -79.683330, 155.750000
38.57, 2000, -79.683330, 155.750000
30.69, 2000, -79.683330, 155.750000
35.89, 2000, -79.683330, 155.750000
5.91, 2000, -79.683330, 155.750000
8.800000000000001, 2000, -79.683330, 159.750000
4.96, 2000, -79.683330, 155.750000
8.6, 2000, -79.683330, 159.750000
5.2, 2000, -79.683330, 159.750000
67.099999999999994, 2000, -79.683330, 159.750000
54.7, 2000, -79.683330, 159.750000
52.6, 2000, -79.683330, 159.750000
21.2, 2000, -79.683330, 159.750000
58.6, 2000, -79.683330, 159.750000
32.68, 2000, -79.683330, 155.750000
18.14, 2000, -79.683330, 155.750000
5.97, 2000, -79.683330, 155.750000
21.02, 2000, -79.683330, 155.750000
50.92, 2000, -79.683330, 155.750000
40.35, 2000, -79.683330, 155.750000
38.11, 2000, -79.683330, 155.750000
6.96, 2000, -79.683330, 155.750000
2.78, 2000, -79.683330, 155.750000
13.91, 2000, -79.683330, 155.750000
36.5, 2000, -79.683330, 159.750000
19.2, 2000, -79.683330, 159.750000
30.9, 2000, -79.683330, 159.750000
24.4, 2000, -79.683330, 159.750000
7.05, 2000, -79.683330, 155.750000
36.5, 2000, -79.683330, 159.750000
29.1, 2000, -79.683330, 159.750000
14.8, 2000, -79.683330, 159.750000
12.6, 2000, -79.683330, 159.750000
26.3, 2000, -79.683330, 159.750000
10.5, 2000, -79.683330, 159.750000
6.4, 2000, -79.683330, 159.750000
20.3, 2000, -79.683330, 159.750000
15.5, 2000, -79.683330, 159.750000
21, 2000, -79.683330, 159.750000
5.8, 2000, -79.683330, 159.750000
18.399999999999999, 2000, -79.683330, 159.750000
38.299999999999997, 2000, -79.683330, 159.750000
14.1, 2000, -79.683330, 159.750000
12.4, 2000, -79.683330, 159.750000
31.8, 2000, -79.683330, 159.750000
44.8, 2000, -79.683330, 159.750000
9.4, 2000, -79.683330, 159.750000
7.9, 2000, -79.683330, 159.750000
10.4, 2000, -79.683330, 159.750000
9.09, 2000, -79.683330, 155.750000
38.9, 2000, -79.683330, 159.750000
21.7, 2000, -79.683330, 159.750000
37.1, 2000, -79.683330, 159.750000
33.9, 2000, -79.683330, 155.750000
14.4, 2000, -79.683330, 159.750000
17.5, 2000, -79.683330, 159.750000
2.2, 2000, -79.683330, 159.750000
46.1, 2000, -79.683330, 159.750000
38.03, 2000, -79.683330, 155.750000
14.7, 2000, -79.683330, 159.750000
58.1, 2000, -79.683330, 159.750000
21.3, 2000, -79.683330, 159.750000
17.899999999999999, 2000, -79.683330, 159.750000
13.6, 2000, -79.683330, 159.750000
24.8, 2000, -79.683330, 159.750000
23.3, 2000, -79.683330, 159.750000
14.3, 2000, -79.683330, 159.750000
23.4, 2000, -79.683330, 159.750000
17.100000000000001, 2000, -79.683330, 159.750000
12.3, 2000, -79.683330, 159.750000
22.1, 2000, -79.683330, 159.750000
28.7, 2000, -79.683330, 159.750000
13.8, 2000, -79.683330, 159.750000
26.4, 2000, -79.683330, 159.750000
13.07, 2000, -79.683330, 155.750000
23.83, 2000, -79.683330, 155.750000
36.33, 2000, -79.683330, 155.750000
40.61, 2000, -79.683330, 155.750000
9.4, 2000, -79.683330, 155.750000
30.99, 2000, -79.683330, 155.750000
8.75, 2000, -79.683330, 155.750000
19.16, 2000, -79.683330, 155.750000
21.66, 2000, -79.683330, 155.750000
36.119999999999997, 2000, -79.683330, 155.750000
37.630000000000003, 2000, -79.683330, 155.750000
1.43, 2000, -79.683330, 155.750000
25.53, 2000, -79.683330, 155.750000
4.99, 2000, -79.683330, 155.750000
15.08, 2000, -79.683330, 155.750000
17.97, 2000, -79.683330, 155.750000
20.75, 2000, -79.683330, 155.750000
20.94, 2000, -79.683330, 155.750000
23.28, 2000, -79.683330, 155.750000
18.010000000000002, 2000, -79.683330, 155.750000
23.7, 2000, -79.683330, 155.750000
6.96, 2000, -79.683330, 155.750000
20.95, 2000, -79.683330, 155.750000
21.82, 2000, -79.683330, 155.750000
44.95, 2000, -79.683330, 155.750000
3.53, 2000, -79.683330, 155.750000
7.89, 2000, -79.683330, 155.750000
39, 2000, -79.683330, 155.750000
13.05, 2000, -79.683330, 155.750000
7.44, 2000, -79.683330, 155.750000
5.06, 2000, -79.683330, 155.750000
33.479999999999997, 2000, -79.683330, 155.750000
27.62, 2000, -79.683330, 155.750000
17.72, 2000, -79.683330, 155.750000
12.95, 2000, -79.683330, 155.750000
11.43, 2000, -79.683330, 155.750000
15.29, 2000, -79.683330, 155.750000
43.93, 2000, -79.683330, 155.750000
15.03, 2000, -79.683330, 155.750000
7.41, 2000, -79.683330, 155.750000
30, 2000, -79.683330, 159.750000
10.199999999999999, 2000, -79.683330, 159.750000
13.9, 2000, -79.683330, 159.750000
13.4, 2000, -79.683330, 159.750000
18.3, 2000, -79.683330, 159.750000
11.6, 2000, -79.683330, 159.750000
25.3, 2000, -79.683330, 159.750000
15.2, 2000, -79.683330, 159.750000
29, 2000, -79.683330, 159.750000
6.2, 2000, -79.683330, 159.750000
17.2, 2000, -79.683330, 159.750000
6.9, 2000, -79.683330, 159.750000
12.5, 2000, -79.683330, 159.750000
21.4, 2000, -79.683330, 159.750000
30.3, 2000, -79.683330, 159.750000
3.3, 2000, -79.683330, 159.750000
4.8, 2000, -79.683330, 159.750000
22.1, 2000, -79.683330, 159.750000
45.9, 2000, -79.683330, 159.750000
4.8, 2000, -79.683330, 159.750000
50.8, 2000, -79.683330, 159.750000
38.6, 2000, -79.683330, 159.750000
68.3, 2000, -79.683330, 159.750000
22.3, 2000, -79.683330, 159.750000
19.07, 2000, -79.683330, 155.750000
20.2, 2000, -79.683330, 159.750000
5.1, 2000, -79.683330, 159.750000
91.7, 2000, -79.683330, 159.750000
24.2, 2000, -79.683330, 159.750000
33.6, 2000, -79.683330, 159.750000
7.8, 2000, -79.683330, 159.750000
25, 2000, -79.683330, 159.750000
12.6, 2000, -79.683330, 159.750000
30.5, 2000, -79.683330, 159.750000
47.9, 2000, -79.683330, 159.750000
7.8, 2000, -79.683330, 159.750000
50.8, 2000, -79.683330, 159.750000
26, 2000, -79.683330, 159.750000
7, 2000, -79.683330, 159.750000
51.4, 2000, -79.683330, 159.750000
44.9, 2000, -79.683330, 159.750000
25.4, 2000, -79.683330, 159.750000
46.8, 2000, -79.683330, 159.750000
19.7, 2000, -79.683330, 159.750000
8.5, 2000, -79.683330, 159.750000
28.1, 2000, -79.683330, 159.750000
20.2, 2000, -79.683330, 159.750000
69.7, 2000, -79.683330, 159.750000
9.630000000000001, 2000, -79.683330, 155.750000
44.8, 2000, -79.683330, 159.750000
15.4, 2000, -79.683330, 159.750000
28.4, 2000, -79.683330, 159.750000
1.6, 2000, -79.683330, 159.750000
7, 2000, -79.683330, 159.750000
40.6, 2000, -79.683330, 159.750000
40.700000000000003, 2000, -79.683330, 159.750000
24.9, 2000, -79.683330, 159.750000
13.2, 2000, -79.683330, 159.750000
24.1, 2000, -79.683330, 159.750000
10.6, 2000, -79.683330, 159.750000
74.8, 2000, -79.683330, 159.750000
42.3, 2000, -79.683330, 159.750000
8.699999999999999, 2000, -79.683330, 159.750000
9.800000000000001, 2000, -79.683330, 159.750000
29, 2000, -79.683330, 159.750000
25.4, 2000, -79.683330, 159.750000
38.6, 2000, -79.683330, 159.750000
31.1, 2000, -79.683330, 159.750000
12.8, 2000, -79.683330, 159.750000
36.1, 2000, -79.683330, 159.750000
42.6, 2000, -79.683330, 159.750000
25.3, 2000, -79.683330, 159.750000
45, 2000, -79.683330, 159.750000
59.2, 2000, -79.683330, 159.750000
65.099999999999994, 2000, -79.683330, 159.750000
53.7, 2000, -79.683330, 159.750000
11.4, 2000, -79.683330, 159.750000
41.3, 2000, -79.683330, 159.750000
38.1, 2000, -79.683330, 159.750000
8.9, 2000, -79.683330, 159.750000
1591, 2001, -79.683330, 159.750000
3922.7, 2001, -79.683330, 159.750000
2835, 2001, -79.683330, 159.750000
1554.3, 2001, -79.683330, 159.750000
19000, 2001, -79.683330, 159.750000
409.9, 2001, -79.683330, 159.750000
390.3, 2001, -79.683330, 159.750000
323.2, 2001, -79.683330, 159.750000
343, 2001, -79.683330, 159.750000
239.5, 2001, -79.683330, 159.750000
136.6, 2001, -79.683330, 159.750000
254.7, 2001, -79.683330, 159.750000
151.80000000000001, 2001, -79.683330, 159.750000
180.1, 2001, -79.683330, 159.750000
211.7, 2001, -79.683330, 159.750000
159.30000000000001, 2001, -79.683330, 159.750000
238, 2001, -79.683330, 159.750000
222.4, 2001, -79.683330, 159.750000
164.5, 2001, -79.683330, 159.750000
739.4, 2001, -79.683330, 159.750000
1116.5999999999999, 2001, -79.683330, 159.750000
1060.3, 2001, -79.683330, 159.750000
452.8, 2001, -79.683330, 159.750000
362.2, 2001, -79.683330, 159.750000
518.5, 2001, -79.683330, 159.750000
196.2, 2001, -79.683330, 159.750000
430.9, 2001, -79.683330, 159.750000
164.2, 2001, -79.683330, 159.750000
218.3, 2001, -79.683330, 159.750000
1360.2, 2001, -79.683330, 159.750000
443, 2001, -79.683330, 159.750000
247, 2001, -79.683330, 159.750000
323.89999999999998, 2001, -79.683330, 159.750000
168.7, 2001, -79.683330, 159.750000
151.6, 2001, -79.683330, 159.750000
329.3, 2001, -79.683330, 159.750000
421, 2001, -79.683330, 159.750000
388, 2001, -79.683330, 159.750000
356.2, 2001, -79.683330, 159.750000
216.1, 2001, -79.683330, 159.750000
198.6, 2001, -79.683330, 159.750000
160.6, 2001, -79.683330, 159.750000
227.6, 2001, -79.683330, 159.750000
127.9, 2001, -79.683330, 159.750000
201, 2001, -79.683330, 159.750000
169, 2001, -79.683330, 159.750000
263.7, 2001, -79.683330, 159.750000
198.6, 2001, -79.683330, 159.750000
321.8, 2001, -79.683330, 159.750000
1375.1, 2001, -79.683330, 159.750000
621.1, 2001, -79.683330, 159.750000
619.6, 2001, -79.683330, 159.750000
460.6, 2001, -79.683330, 159.750000
358.5, 2001, -79.683330, 159.750000
224.9, 2001, -79.683330, 159.750000
397.1, 2001, -79.683330, 159.750000
189.3, 2001, -79.683330, 159.750000
216.4, 2001, -79.683330, 159.750000
441.2, 2001, -79.683330, 159.750000
351.4, 2001, -79.683330, 159.750000
205.4, 2001, -79.683330, 159.750000
194, 2001, -79.683330, 159.750000
173, 2001, -79.683330, 159.750000
242.4, 2001, -79.683330, 159.750000
395.2, 2001, -79.683330, 159.750000
570.4, 2001, -79.683330, 159.750000
125.8, 2001, -79.683330, 159.750000
186.6, 2001, -79.683330, 159.750000
117.1, 2001, -79.683330, 159.750000
40.6, 2001, -79.683330, 159.750000
4.5, 2001, -79.683330, 159.750000
38.5, 2001, -79.683330, 159.750000
15.7, 2001, -79.683330, 159.750000
46.2, 2001, -79.683330, 159.750000
29.9, 2001, -79.683330, 159.750000
9.199999999999999, 2001, -79.683330, 159.750000
18.899999999999999, 2001, -79.683330, 159.750000
19.5, 2001, -79.683330, 159.750000
11.5, 2001, -79.683330, 159.750000
3.4, 2001, -79.683330, 159.750000
27.4, 2001, -79.683330, 155.750000
22.14, 2001, -79.683330, 155.750000
12.6, 2001, -79.683330, 159.750000
4.29, 2001, -79.683330, 155.750000
30.6, 2001, -79.683330, 159.750000
2.73, 2001, -79.683330, 155.750000
28.41, 2001, -79.683330, 155.750000
5.8, 2001, -79.683330, 159.750000
4.1, 2001, -79.683330, 159.750000
3.52, 2001, -79.683330, 155.750000
8.6, 2001, -79.683330, 155.750000
8.1, 2001, -79.683330, 159.750000
70, 2001, -79.683330, 159.750000
15.8, 2001, -79.683330, 159.750000
45, 2001, -79.683330, 159.750000
48.6, 2001, -79.683330, 159.750000
41.7, 2001, -79.683330, 159.750000
21.1, 2001, -79.683330, 159.750000
17.5, 2001, -79.683330, 159.750000
20.7, 2001, -79.683330, 159.750000
12.5, 2001, -79.683330, 159.750000
36.799999999999997, 2001, -79.683330, 159.750000
29.6, 2001, -79.683330, 159.750000
7.3, 2001, -79.683330, 159.750000
1.7, 2001, -79.683330, 159.750000
42.3, 2001, -79.683330, 159.750000
32.6, 2001, -79.683330, 159.750000
9.300000000000001, 2001, -79.683330, 159.750000
1.9, 2001, -79.683330, 159.750000
7.8, 2001, -79.683330, 159.750000
32.299999999999997, 2001, -79.683330, 159.750000
54.9, 2001, -79.683330, 159.750000
97.4, 2001, -79.683330, 159.750000
56.2, 2001, -79.683330, 159.750000
111.6, 2001, -79.683330, 159.750000
62.6, 2001, -79.683330, 159.750000
84.1, 2001, -79.683330, 159.750000
82.9, 2001, -79.683330, 159.750000
114.5, 2001, -79.683330, 159.750000
78.8, 2001, -79.683330, 159.750000
93.1, 2001, -79.683330, 159.750000
143, 2001, -79.683330, 159.750000
35, 2001, -79.683330, 159.750000
41.6, 2001, -79.683330, 159.750000
26.7, 2001, -79.683330, 159.750000
12.3, 2001, -79.683330, 159.750000
15.5, 2001, -79.683330, 159.750000
14, 2001, -79.683330, 159.750000
7, 2001, -79.683330, 159.750000
58.7, 2001, -79.683330, 159.750000
15.5, 2001, -79.683330, 159.750000
23.7, 2001, -79.683330, 159.750000
16.600000000000001, 2001, -79.683330, 159.750000
10.199999999999999, 2001, -79.683330, 159.750000
43.7, 2001, -79.683330, 159.750000
19.100000000000001, 2001, -79.683330, 159.750000
26.3, 2001, -79.683330, 159.750000
60.5, 2001, -79.683330, 159.750000
80.400000000000006, 2001, -79.683330, 159.750000
41.2, 2001, -79.683330, 159.750000
65.8, 2001, -79.683330, 159.750000
44, 2001, -79.683330, 159.750000
29.6, 2001, -79.683330, 159.750000
19.399999999999999, 2001, -79.683330, 159.750000
4.9, 2001, -79.683330, 159.750000
34.4, 2001, -79.683330, 159.750000
18, 2001, -79.683330, 159.750000
10.3, 2001, -79.683330, 159.750000
22.9, 2001, -79.683330, 159.750000
18.3, 2001, -79.683330, 159.750000
11.6, 2001, -79.683330, 159.750000
4, 2001, -79.683330, 159.750000
0.4, 2001, -79.683330, 159.750000
12.3, 2001, -79.683330, 159.750000
12.7, 2001, -79.683330, 159.750000
3.8, 2001, -79.683330, 159.750000
0.6, 2001, -79.683330, 159.750000
11.9, 2001, -79.683330, 159.750000
35.6, 2001, -79.683330, 159.750000
92.2, 2001, -79.683330, 159.750000
33.1, 2001, -79.683330, 159.750000
29.8, 2001, -79.683330, 159.750000
34.5, 2001, -79.683330, 159.750000
31.5, 2001, -79.683330, 159.750000
40, 2001, -79.683330, 159.750000
43.3, 2001, -79.683330, 159.750000
11.5, 2001, -79.683330, 159.750000
65.7, 2001, -79.683330, 159.750000
34.9, 2001, -79.683330, 159.750000
32.9, 2001, -79.683330, 159.750000
13, 2001, -79.683330, 159.750000
9.4, 2001, -79.683330, 159.750000
26.3, 2001, -79.683330, 159.750000
49.3, 2001, -79.683330, 159.750000
24.3, 2001, -79.683330, 159.750000
15.8, 2001, -79.683330, 159.750000
11.9, 2001, -79.683330, 159.750000
12.4, 2001, -79.683330, 159.750000
11.5, 2001, -79.683330, 159.750000
63.4, 2001, -79.683330, 159.750000
69.900000000000006, 2001, -79.683330, 159.750000
1.4, 2001, -79.683330, 159.750000
1.5, 2001, -79.683330, 159.750000
79.3, 2001, -79.683330, 159.750000
23.9, 2001, -79.683330, 159.750000
38.6, 2001, -79.683330, 159.750000
25.1, 2001, -79.683330, 159.750000
11.4, 2001, -79.683330, 159.750000
7.9, 2001, -79.683330, 159.750000
65.400000000000006, 2001, -79.683330, 159.750000
25.2, 2001, -79.683330, 159.750000
32, 2001, -79.683330, 159.750000
47.6, 2001, -79.683330, 159.750000
98.7, 2001, -79.683330, 159.750000
58.1, 2001, -79.683330, 159.750000
46.4, 2001, -79.683330, 159.750000
98.5, 2001, -79.683330, 159.750000
18.100000000000001, 2001, -79.683330, 159.750000
22.9, 2001, -79.683330, 159.750000
27.4, 2001, -79.683330, 159.750000
14.5, 2001, -79.683330, 159.750000
45.4, 2001, -79.683330, 159.750000
124, 2001, -79.683330, 159.750000
13.2, 2001, -79.683330, 159.750000
60.6, 2001, -79.683330, 159.750000
45.7, 2001, -79.683330, 159.750000
41.8, 2001, -79.683330, 159.750000
6, 2001, -79.683330, 159.750000
22.8, 2001, -79.683330, 159.750000
10.6, 2001, -79.683330, 159.750000
31.4, 2001, -79.683330, 159.750000
14.2, 2001, -79.683330, 159.750000
28.9, 2001, -79.683330, 159.750000
159.1, 2001, -79.683330, 159.750000
8.800000000000001, 2001, -79.683330, 159.750000
47.8, 2001, -79.683330, 159.750000
8.1, 2001, -79.683330, 159.750000
23.1, 2001, -79.683330, 159.750000
12.5, 2001, -79.683330, 159.750000
1.3, 2001, -79.683330, 159.750000
10.8, 2001, -79.683330, 159.750000
14.4, 2001, -79.683330, 159.750000
14.1, 2001, -79.683330, 159.750000
10.199999999999999, 2001, -79.683330, 159.750000
14.7, 2001, -79.683330, 159.750000
17.100000000000001, 2001, -79.683330, 159.750000
13.8, 2001, -79.683330, 159.750000
8.5, 2001, -79.683330, 159.750000
9.699999999999999, 2001, -79.683330, 159.750000
7.7, 2001, -79.683330, 159.750000
7.6, 2001, -79.683330, 159.750000
10.6, 2001, -79.683330, 159.750000
7, 2001, -79.683330, 159.750000
3.1, 2001, -79.683330, 159.750000
11.6, 2001, -79.683330, 159.750000
13.4, 2001, -79.683330, 159.750000
12.9, 2001, -79.683330, 159.750000
18.7, 2001, -79.683330, 159.750000
60.3, 2001, -79.683330, 159.750000
45.3, 2001, -79.683330, 159.750000
105.4, 2001, -79.683330, 159.750000
11.6, 2001, -79.683330, 159.750000
76.5, 2001, -79.683330, 159.750000
54.7, 2001, -79.683330, 159.750000
38, 2001, -79.683330, 159.750000
44.9, 2001, -79.683330, 159.750000
20.5, 2001, -79.683330, 159.750000
1.5, 2001, -79.683330, 159.750000
4.8, 2001, -79.683330, 159.750000
21.3, 2001, -79.683330, 159.750000
13, 2001, -79.683330, 159.750000
103.1, 2001, -79.683330, 159.750000
19, 2001, -79.683330, 159.750000
6.9, 2001, -79.683330, 159.750000
167, 2001, -79.683330, 159.750000
1.7, 2001, -79.683330, 159.750000
26.6, 2001, -79.683330, 159.750000
31.7, 2001, -79.683330, 159.750000
25.5, 2001, -79.683330, 159.750000
24.2, 2001, -79.683330, 159.750000
9.699999999999999, 2001, -79.683330, 159.750000
11.3, 2001, -79.683330, 159.750000
20.6, 2001, -79.683330, 159.750000
12.3, 2001, -79.683330, 159.750000
32.200000000000003, 2001, -79.683330, 159.750000
4.6, 2001, -79.683330, 159.750000
8, 2001, -79.683330, 159.750000
18.600000000000001, 2001, -79.683330, 159.750000
76.7, 2001, -79.683330, 159.750000
141.80000000000001, 2001, -79.683330, 159.750000
113.2, 2001, -79.683330, 159.750000
113.1, 2001, -79.683330, 159.750000
131.9, 2001, -79.683330, 159.750000
47.3, 2001, -79.683330, 159.750000
61.4, 2001, -79.683330, 159.750000
54.6, 2001, -79.683330, 159.750000
43, 2001, -79.683330, 159.750000
30.6, 2001, -79.683330, 159.750000
63.2, 2001, -79.683330, 159.750000
37.5, 2001, -79.683330, 159.750000
27.7, 2001, -79.683330, 159.750000
17, 2001, -79.683330, 159.750000
19.399999999999999, 2001, -79.683330, 159.750000
53.4, 2001, -79.683330, 159.750000
82.6, 2001, -79.683330, 159.750000
29.8, 2001, -79.683330, 159.750000
17.7, 2001, -79.683330, 159.750000
23.7, 2001, -79.683330, 159.750000
17.2, 2001, -79.683330, 159.750000
18.899999999999999, 2001, -79.683330, 159.750000
7.8, 2001, -79.683330, 159.750000
17.8, 2001, -79.683330, 159.750000
9.699999999999999, 2001, -79.683330, 159.750000
30, 2001, -79.683330, 159.750000
10.9, 2001, -79.683330, 159.750000
19.399999999999999, 2001, -79.683330, 159.750000
7.4, 2001, -79.683330, 159.750000
14, 2001, -79.683330, 159.750000
4.2, 2001, -79.683330, 159.750000
5.5, 2001, -79.683330, 159.750000
4.6, 2001, -79.683330, 159.750000
6.9, 2001, -79.683330, 159.750000
9.199999999999999, 2001, -79.683330, 159.750000
39.200000000000003, 2001, -79.683330, 159.750000
4.8, 2001, -79.683330, 159.750000
8.699999999999999, 2001, -79.683330, 159.750000
13.5, 2001, -79.683330, 159.750000
4.9, 2001, -79.683330, 159.750000
8.199999999999999, 2001, -79.683330, 159.750000
14.3, 2001, -79.683330, 159.750000
12, 2001, -79.683330, 159.750000
6.5, 2001, -79.683330, 159.750000
3.4, 2001, -79.683330, 159.750000
4.5, 2001, -79.683330, 159.750000
5.6, 2001, -79.683330, 159.750000
1.3, 2001, -79.683330, 159.750000
10.6, 2001, -79.683330, 159.750000
14.7, 2001, -79.683330, 159.750000
3.3, 2001, -79.683330, 159.750000
15.4, 2001, -79.683330, 159.750000
8.4, 2001, -79.683330, 159.750000
7, 2001, -79.683330, 159.750000
10.9, 2001, -79.683330, 159.750000
29.8, 2001, -79.683330, 159.750000
10.9, 2001, -79.683330, 159.750000
592.9, 1996, -79.683330, 159.750000
4939.3, 1996, -79.683330, 155.750000
915.6, 1996, -79.683330, 159.750000
404, 1996, -79.683330, 159.750000
618.20000000000005, 1996, -79.683330, 159.750000
289.8, 1996, -79.683330, 159.750000
363.5, 1996, -79.683330, 159.750000
443.1, 1996, -79.683330, 159.750000
629.20000000000005, 1996, -79.683330, 159.750000
