year,GeoLocation
2006,"(-72.775278, 75.337500)"
2006,"(-72.775280, 75.338060)"
2006,"(-72.774440, 75.341110)"
2006,"(-72.775560, 75.336110)"
2006,"(-72.976944, 75.256944)"
2006,"(-72.772640, 75.342200)"
2006,"(-72.775830, 75.339720)"
2006,"(-72.773060, 75.342220)"
2006,"(-72.771390, 75.341110)"
2006,"(-72.775280, 75.341940)"
2006,"(-72.977778, 75.261667)"
2006,"(-72.775000, 75.339722)"
2006,"(-72.779170, 75.315830)"
2006,"(-72.780280, 75.330830)"
2006,"(-72.780000, 75.319170)"
2006,"(-72.780280, 75.327220)"
2006,"(-72.780000, 75.323611)"
2006,"(-72.778889, 75.326944)"
2006,"(-72.772222, 75.336111)"
2006,"(-72.774720, 75.323610)"
2006,"(-72.774170, 75.316110)"
2006,"(-72.776670, 75.322780)"
2006,"(-72.977500, 75.255278)"
2006,"(-72.773500, 75.328700)"
2006,"(-72.776110, 75.326390)"
2006,"(-72.773333, 75.340000)"
2006,"(-72.773520, 75.343800)"
2006,"(-72.771680, 75.330000)"
2006,"(-72.773330, 75.325830)"
2006,"(-72.775278, 75.318056)"
2006,"(-72.772780, 75.329440)"
2006,"(-72.976389, 75.267222)"
2006,"(-72.775000, 75.335280)"
2006,"(-72.775000, 75.335278)"
2006,"(-72.775000, 75.335278)"
2006,"(-72.775000, 75.335278)"
2006,"(-72.771940, 75.344720)"
2006,"(-72.771944, 75.344722)"
2006,"(-72.977500, 75.265278)"
2006,"(-72.771944, 75.344722)"
2006,"(-72.771940, 75.344720)"
2006,"(-72.773060, 75.338060)"
2006,"(-72.773060, 75.338060)"
2006,"(-72.773060, 75.338060)"
2006,"(-72.773060, 75.338060)"
2006,"(-72.773056, 75.338056)"
2006,"(-72.772990, 75.338200)"
2006,"(-72.773060, 75.338060)"
2006,"(-72.773060, 75.338060)"
2006,"(-72.977500, 75.265833)"
2006,"(-72.773060, 75.338060)"
2006,"(-72.772500, 75.346670)"
2006,"(-72.772500, 75.346670)"
2006,"(-72.772500, 75.346667)"
2006,"(-72.772500, 75.346670)"
2006,"(-72.772500, 75.346667)"
2006,"(-72.771111, 75.338056)"
2006,"(-72.771110, 75.338060)"
2006,"(-72.783056, 75.300278)"
2006,"(-72.779170, 75.313610)"
2006,"(-72.779170, 75.323060)"
2006,"(-72.776110, 75.323060)"
2006,"(-72.976944, 75.267500)"
2006,"(-72.776110, 75.325830)"
2006,"(-72.776390, 75.309720)"
2006,"(-72.778330, 75.321670)"
2006,"(-72.776111, 75.334444)"
2006,"(-72.776110, 75.334440)"
2006,"(-72.776110, 75.334440)"
2006,"(-72.776111, 75.334444)"
2006,"(-72.776110, 75.334440)"
2006,"(-72.778060, 75.328330)"
2006,"(-72.977778, 75.265556)"
2006,"(-72.778056, 75.320556)"
2006,"(-72.776389, 75.322222)"
2006,"(-72.777780, 75.300560)"
2006,"(-72.778889, 75.324722)"
2006,"(-72.776110, 75.328610)"
2006,"(-72.776670, 75.321940)"
2006,"(-72.779440, 75.316110)"
2006,"(-72.779720, 75.314440)"
2006,"(-72.776110, 75.326940)"
2006,"(-72.782222, 75.311667)"
2006,"(-72.776670, 75.313060)"
2006,"(-72.979722, 75.263333)"
2006,"(-72.777220, 75.308060)"
2006,"(-72.781110, 75.328330)"
2006,"(-72.781667, 75.323889)"
2006,"(-72.780830, 75.315560)"
2006,"(-72.778610, 75.313890)"
2006,"(-72.782500, 75.325000)"
2006,"(-72.979722, 75.263611)"
2006,"(-72.780000, 75.328330)"
2006,"(-72.780000, 75.319720)"
2006,"(-72.780000, 75.319720)"
2006,"(-72.780000, 75.319720)"
2006,"(-72.777500, 75.326667)"
2006,"(-72.778890, 75.309720)"
2006,"(-72.778890, 75.309720)"
2006,"(-72.778889, 75.309722)"
2006,"(-72.778890, 75.309720)"
2006,"(-72.780830, 75.310000)"
2006,"(-72.780833, 75.310000)"
2006,"(-72.782220, 75.321670)"
2006,"(-72.782220, 75.321670)"
2006,"(-72.782222, 75.321667)"
2006,"(-72.978056, 75.260278)"
2006,"(-72.783056, 75.318333)"
2006,"(-72.782780, 75.298890)"
2006,"(-72.782780, 75.298890)"
2006,"(-72.782780, 75.298890)"
2006,"(-72.782780, 75.298890)"
2006,"(-72.782778, 75.298889)"
2006,"(-72.782780, 75.298890)"
2006,"(-72.782780, 75.298890)"
2006,"(-72.977500, 75.263056)"
2006,"(-72.781940, 75.314700)"
2006,"(-72.781940, 75.314720)"
2006,"(-72.781940, 75.314720)"
2006,"(-72.781944, 75.314722)"
2006,"(-72.781940, 75.314720)"
2006,"(-72.781940, 75.314720)"
2006,"(-72.787500, 75.277220)"
2006,"(-72.787500, 75.277222)"
2006,"(-72.786940, 75.272780)"
2006,"(-72.786940, 75.272780)"
2006,"(-72.786944, 75.272778)"
2006,"(-72.783890, 75.272500)"
2006,"(-72.783900, 75.271800)"
2006,"(-72.783890, 75.271670)"
2006,"(-72.783890, 75.271670)"
2006,"(-72.783890, 75.271670)"
2006,"(-72.783890, 75.271670)"
2006,"(-72.783889, 75.271667)"
2006,"(-72.976389, 75.263889)"
2006,"(-72.776110, 75.331940)"
2006,"(-72.779167, 75.331389)"
2006,"(-72.778889, 75.330556)"
2006,"(-72.778330, 75.330280)"
2006,"(-72.781667, 75.302778)"
2006,"(-72.782780, 75.324400)"
2006,"(-72.781944, 75.324167)"
2006,"(-72.781940, 75.323060)"
2006,"(-72.781944, 75.323056)"
2006,"(-72.781944, 75.323056)"
2006,"(-72.781944, 75.323056)"
2006,"(-72.778280, 75.318600)"
2006,"(-72.979167, 75.261667)"
2006,"(-72.778333, 75.318611)"
2006,"(-72.778330, 75.318610)"
2006,"(-72.778330, 75.318610)"
2006,"(-72.778333, 75.318611)"
2006,"(-72.776110, 75.313890)"
2006,"(-72.978056, 75.261944)"
2006,"(-72.776110, 75.313890)"
2006,"(-72.776111, 75.313889)"
2006,"(-72.784170, 75.308610)"
2006,"(-72.783889, 75.308611)"
2006,"(-72.783889, 75.308611)"
2006,"(-72.784167, 75.308611)"
2006,"(-72.979167, 75.266944)"
2006,"(-72.783610, 75.298330)"
2006,"(-72.783611, 75.298333)"
2006,"(-72.779722, 75.316111)"
2006,"(-72.779720, 75.316110)"
2006,"(-72.779720, 75.316110)"
2006,"(-72.779722, 75.316111)"
2006,"(-72.779720, 75.316110)"
2006,"(-72.779170, 75.307220)"
2006,"(-72.994444, 75.264444)"
2006,"(-72.778060, 75.305280)"
2006,"(-72.779722, 75.304722)"
2006,"(-72.786390, 75.293330)"
2006,"(-72.786389, 75.296667)"
2006,"(-72.786389, 75.296667)"
2006,"(-72.785000, 75.294722)"
2006,"(-72.785000, 75.294720)"
2006,"(-72.994444, 75.263611)"
2006,"(-72.780833, 75.303611)"
2006,"(-72.780830, 75.303610)"
2006,"(-72.780830, 75.303610)"
2006,"(-72.780830, 75.303610)"
2006,"(-72.778611, 75.302500)"
2006,"(-72.978056, 75.263056)"
2006,"(-72.778333, 75.302500)"
2006,"(-72.778333, 75.302500)"
2006,"(-72.778333, 75.302500)"
2006,"(-72.783056, 75.297222)"
2006,"(-72.977500, 75.267222)"
2006,"(-72.783056, 75.297222)"
2006,"(-72.783110, 75.297200)"
2006,"(-72.783611, 75.299444)"
2006,"(-72.978611, 75.259167)"
2006,"(-72.785278, 75.299722)"
2006,"(-72.780280, 75.315560)"
2006,"(-72.780280, 75.315560)"
2006,"(-72.783330, 75.305830)"
2006,"(-72.783060, 75.305830)"
2006,"(-72.778610, 75.318330)"
2006,"(-72.778611, 75.315278)"
2006,"(-72.779444, 75.311667)"
2006,"(-72.779440, 75.311670)"
2006,"(-72.779167, 75.313056)"
2006,"(-72.778330, 75.322500)"
2006,"(-72.978333, 75.259444)"
2006,"(-72.780280, 75.308610)"
2006,"(-72.783060, 75.305830)"
2006,"(-72.778890, 75.313610)"
2006,"(-72.779170, 75.313890)"
2006,"(-72.779120, 75.313800)"
2006,"(-72.779167, 75.313333)"
2006,"(-72.780560, 75.306110)"
2006,"(-72.782222, 75.306667)"
2006,"(-72.782500, 75.298890)"
2006,"(-72.984444, 75.225000)"
2006,"(-72.780000, 75.318056)"
2006,"(-72.784720, 75.289170)"
2006,"(-72.784720, 75.289170)"
2006,"(-72.784820, 75.289100)"
2006,"(-72.784722, 75.289167)"
2006,"(-72.784722, 75.289167)"
2006,"(-72.784720, 75.289170)"
2006,"(-72.789167, 75.272222)"
2006,"(-72.789170, 75.272220)"
2006,"(-72.783330, 75.295280)"
2006,"(-72.945833, 75.266667)"
2006,"(-72.783333, 75.295278)"
2006,"(-72.783333, 75.295278)"
2006,"(-72.783330, 75.295280)"
2006,"(-72.785380, 75.284400)"
2006,"(-72.778610, 75.316670)"
2006,"(-72.780000, 75.316940)"
2006,"(-72.777220, 75.315280)"
2006,"(-72.778330, 75.315560)"
2006,"(-72.777500, 75.314720)"
2006,"(-72.778060, 75.314720)"
2006,"(-72.777220, 75.314170)"
2006,"(-72.941667, 75.291944)"
2006,"(-72.777780, 75.313890)"
2006,"(-72.781390, 75.314440)"
2006,"(-72.779440, 75.313890)"
2006,"(-72.775280, 75.338610)"
2006,"(-72.775280, 75.338610)"
2006,"(-72.775280, 75.338610)"
2006,"(-72.775278, 75.338611)"
2006,"(-72.825280, 75.353610)"
2006,"(-72.825280, 75.353610)"
2006,"(-72.825280, 75.353610)"
2006,"(-72.825278, 75.353611)"
2006,"(-72.825280, 75.353610)"
2006,"(-72.825278, 75.353611)"
2006,"(-72.825278, 75.353611)"
2006,"(-72.825280, 75.353610)"
2006,"(-72.775280, 75.353610)"
2006,"(-72.964722, 75.216389)"
2006,"(-72.825278, 75.353611)"
2006,"(-72.825278, 75.353611)"
2006,"(-72.825280, 75.353610)"
2006,"(-72.825280, 75.353610)"
2006,"(-72.778056, 75.337222)"
2006,"(-72.825278, 75.353611)"
2006,"(-72.825278, 75.353611)"
2006,"(-72.825280, 75.353610)"
2006,"(-72.775280, 75.353610)"
2006,"(-72.825280, 75.353610)"
2006,"(-72.825278, 75.353611)"
2006,"(-72.825278, 75.353611)"
2006,"(-72.825280, 75.353610)"
2006,"(-72.825280, 75.353610)"
2006,"(-72.825280, 75.353610)"
2006,"(-72.825280, 75.353610)"
2006,"(-72.778056, 75.334722)"
2006,"(-72.825278, 75.353611)"
2006,"(-72.825278, 75.353611)"
2006,"(-72.825280, 75.353600)"
2006,"(-72.778330, 75.319720)"
2006,"(-72.779170, 75.316670)"
2006,"(-72.779170, 75.316670)"
2006,"(-72.777778, 75.332222)"
2006,"(-72.778610, 75.317800)"
2006,"(-72.779170, 75.316670)"
2006,"(-72.779167, 75.316389)"
2006,"(-72.779167, 75.316667)"
2006,"(-72.783889, 75.308889)"
2006,"(-72.780556, 75.313611)"
2006,"(-72.777778, 75.332500)"
2006,"(-72.778330, 75.299720)"
2006,"(-72.780278, 75.286667)"
2006,"(-72.781389, 75.297222)"
2006,"(-72.777222, 75.337778)"
2006,"(-72.782778, 75.298333)"
2006,"(-72.779440, 75.308890)"
2006,"(-72.777500, 75.305556)"
2006,"(-72.781940, 75.298890)"
2006,"(-72.777778, 75.306111)"
2006,"(-72.779444, 75.308611)"
2006,"(-72.777222, 75.338889)"
2006,"(-72.777780, 75.305280)"
2006,"(-72.781110, 75.299440)"
2006,"(-72.786670, 75.291670)"
2006,"(-72.786670, 75.291670)"
2006,"(-72.786670, 75.291670)"
2006,"(-72.779170, 75.313330)"
2006,"(-72.779170, 75.313330)"
2006,"(-72.777780, 75.310280)"
2006,"(-72.778056, 75.310278)"
2006,"(-72.782780, 75.296670)"
2006,"(-72.782778, 75.296667)"
2006,"(-72.778330, 75.310000)"
2006,"(-72.778330, 75.310000)"
2006,"(-72.778330, 75.310000)"
2006,"(-72.777222, 75.340833)"
2006,"(-72.778333, 75.310000)"
2006,"(-72.777780, 75.308890)"
2006,"(-72.771940, 75.332500)"
2006,"(-72.790830, 75.280280)"
2006,"(-72.789720, 75.280280)"
2006,"(-72.790000, 75.283330)"
2006,"(-72.790000, 75.283333)"
2006,"(-72.787220, 75.293060)"
2006,"(-72.793060, 75.278890)"
2006,"(-72.776390, 75.278890)"
2006,"(-72.793056, 75.278889)"
2006,"(-72.793056, 75.278889)"
2006,"(-72.773333, 75.348333)"
2006,"(-72.782778, 75.289722)"
2006,"(-72.782780, 75.289720)"
2006,"(-72.779167, 75.315556)"
2006,"(-72.779170, 75.315560)"
2006,"(-72.779170, 75.315560)"
2006,"(-72.773611, 75.319722)"
2006,"(-72.779167, 75.315556)"
2006,"(-72.779170, 75.315560)"
2006,"(-72.779167, 75.315556)"
2006,"(-72.779167, 75.315556)"
2006,"(-72.779167, 75.315556)"
2006,"(-72.789722, 75.290278)"
2006,"(-72.779167, 75.315556)"
2006,"(-72.789440, 75.278330)"
2006,"(-72.777780, 75.326390)"
2006,"(-72.780830, 75.306390)"
2006,"(-72.780833, 75.306667)"
2006,"(-72.781110, 75.308330)"
2006,"(-72.769440, 75.337500)"
2006,"(-72.769440, 75.337500)"
2006,"(-72.774720, 75.340000)"
2006,"(-72.774720, 75.340000)"
2006,"(-72.774720, 75.340000)"
2006,"(-72.774722, 75.340000)"
2006,"(-72.774720, 75.340000)"
2006,"(-72.774720, 75.340000)"
2006,"(-72.782500, 75.300278)"
2006,"(-72.774722, 75.340000)"
2006,"(-72.774722, 75.340000)"
2006,"(-72.774722, 75.340000)"
2006,"(-72.774720, 75.340000)"
2006,"(-72.774720, 75.340000)"
2006,"(-72.774722, 75.340000)"
2006,"(-72.774720, 75.340000)"
2006,"(-72.774720, 75.340000)"
2006,"(-72.774720, 75.340000)"
2006,"(-72.774722, 75.340000)"
2006,"(-72.774722, 75.340000)"
2006,"(-72.782500, 75.300278)"
2006,"(-72.774722, 75.340000)"
2006,"(-72.774722, 75.340000)"
2006,"(-72.774720, 75.340000)"
2006,"(-72.774720, 75.340000)"
2006,"(-72.774720, 75.340000)"
2006,"(-72.774720, 75.340000)"
2006,"(-72.774720, 75.340000)"
2006,"(-72.774720, 75.340000)"
2006,"(-72.782500, 75.300556)"
2006,"(-72.774722, 75.340000)"
2006,"(-72.782500, 75.301667)"
2006,"(-72.774720, 75.340000)"
2006,"(-72.777220, 75.328330)"
2006,"(-72.777220, 75.328330)"
2006,"(-72.779440, 75.313330)"
2006,"(-72.779330, 75.313400)"
2006,"(-72.779444, 75.313333)"
2006,"(-72.779440, 75.298610)"
2006,"(-72.779440, 75.298610)"
2006,"(-72.779440, 75.298610)"
2006,"(-72.779440, 75.298610)"
2006,"(-72.779444, 75.298611)"
2006,"(-72.779440, 75.298610)"
2006,"(-72.793610, 75.284720)"
2006,"(-72.793570, 75.284600)"
2006,"(-72.782222, 75.302222)"
2006,"(-72.793611, 75.284722)"
2006,"(-72.791390, 75.280830)"
2006,"(-72.791389, 75.280833)"
2006,"(-72.790560, 75.279720)"
2006,"(-72.790556, 75.279722)"
2006,"(-72.791389, 75.281667)"
2006,"(-72.787780, 75.270280)"
2006,"(-72.787780, 75.270280)"
2006,"(-72.781944, 75.302500)"
2006,"(-72.787780, 75.270280)"
2006,"(-72.787780, 75.270280)"
2006,"(-72.787780, 75.270280)"
2006,"(-72.787778, 75.270278)"
2006,"(-72.781111, 75.305833)"
2006,"(-72.781944, 75.301944)"
2006,"(-72.778890, 75.318890)"
2006,"(-72.767500, 75.318056)"
2006,"(-72.778889, 75.316667)"
2006,"(-72.778890, 75.316670)"
2006,"(-72.778889, 75.316667)"
2006,"(-72.778889, 75.316667)"
2006,"(-72.779440, 75.318610)"
2006,"(-72.778610, 75.318610)"
2006,"(-72.781944, 75.301944)"
2006,"(-72.778611, 75.318611)"
2006,"(-72.781110, 75.305830)"
2006,"(-72.778889, 75.315556)"
2006,"(-72.778890, 75.315600)"
2006,"(-72.781940, 75.298060)"
2006,"(-72.782222, 75.301111)"
2006,"(-72.779170, 75.309170)"
2006,"(-72.781110, 75.298610)"
2006,"(-72.780000, 75.299200)"
2006,"(-72.778060, 75.305830)"
2006,"(-72.779720, 75.308330)"
2006,"(-72.778330, 75.306390)"
2006,"(-72.779170, 75.308060)"
2006,"(-72.778330, 75.305000)"
2006,"(-72.781390, 75.300000)"
2006,"(-72.781670, 75.300000)"
2006,"(-72.781667, 75.300000)"
2006,"(-72.781670, 75.300000)"
2006,"(-72.782222, 75.308611)"
2006,"(-72.782220, 75.308600)"
2006,"(-72.780830, 75.301110)"
2006,"(-72.780830, 75.301110)"
2006,"(-72.782500, 75.300280)"
2006,"(-72.782500, 75.300280)"
2006,"(-72.782500, 75.300300)"
2006,"(-72.782500, 75.300280)"
2006,"(-72.782500, 75.300278)"
2006,"(-72.782500, 75.300278)"
2006,"(-72.779167, 75.310556)"
2006,"(-72.779720, 75.307500)"
2006,"(-72.779720, 75.307500)"
2006,"(-72.779720, 75.307500)"
2006,"(-72.779720, 75.307500)"
2006,"(-72.780556, 75.307500)"
2006,"(-72.780556, 75.307500)"
2006,"(-72.779167, 75.310556)"
2006,"(-72.781940, 75.300560)"
2006,"(-72.781940, 75.300560)"
2006,"(-72.781944, 75.300556)"
2006,"(-72.781940, 75.300560)"
2006,"(-72.781944, 75.300556)"
2006,"(-72.781944, 75.300556)"
2006,"(-72.781944, 75.300556)"
2006,"(-72.825280, 75.351940)"
2006,"(-72.779167, 75.310556)"
2006,"(-72.783889, 75.269444)"
2006,"(-72.783890, 75.269440)"
2006,"(-72.783889, 75.269444)"
2006,"(-72.785830, 75.274720)"
2006,"(-72.783330, 75.269440)"
2006,"(-72.785000, 75.296940)"
2006,"(-72.779167, 75.310556)"
2006,"(-72.785000, 75.296940)"
2006,"(-72.789440, 75.278330)"
2006,"(-72.783056, 75.276667)"
2006,"(-72.786390, 75.289170)"
2006,"(-72.786667, 75.286389)"
2006,"(-72.845280, 75.217780)"
2006,"(-72.786389, 75.293611)"
2006,"(-72.825560, 75.351390)"
2006,"(-72.825556, 75.357778)"
2006,"(-72.825560, 75.352780)"
2006,"(-72.778889, 75.313611)"
2006,"(-72.786670, 75.283330)"
2006,"(-72.825280, 75.355600)"
2006,"(-72.825000, 75.356110)"
2006,"(-72.825560, 75.350000)"
2006,"(-72.788611, 75.283056)"
2006,"(-72.786390, 75.283610)"
2006,"(-72.825000, 75.354170)"
2006,"(-72.825000, 75.354167)"
2006,"(-72.778889, 75.313611)"
2006,"(-72.780280, 75.274170)"
2006,"(-72.780280, 75.275830)"
2006,"(-72.779722, 75.275833)"
2006,"(-72.779720, 75.269440)"
2006,"(-72.778056, 75.272778)"
2006,"(-72.778330, 75.273330)"
2006,"(-72.778333, 75.273333)"
2006,"(-72.781110, 75.271390)"
2006,"(-72.781110, 75.311940)"
2006,"(-72.781389, 75.271389)"
2006,"(-72.778889, 75.313611)"
2006,"(-72.781389, 75.271389)"
2006,"(-72.781389, 75.271389)"
2006,"(-72.778889, 75.313611)"
2006,"(-72.785280, 75.268610)"
2006,"(-72.785000, 75.271390)"
2006,"(-72.785000, 75.271390)"
2006,"(-72.785000, 75.271390)"
2006,"(-72.785000, 75.271389)"
2006,"(-72.785000, 75.271389)"
2006,"(-72.785000, 75.271389)"
2006,"(-72.785000, 75.271390)"
2006,"(-72.781940, 75.270560)"
2006,"(-72.779440, 75.270000)"
2006,"(-72.779440, 75.270000)"
2006,"(-72.779320, 75.270100)"
2006,"(-72.779440, 75.270000)"
2006,"(-72.783889, 75.272500)"
2006,"(-72.778889, 75.313611)"
2006,"(-72.783890, 75.272500)"
2006,"(-72.783890, 75.272500)"
2006,"(-72.783889, 75.272500)"
2006,"(-72.786389, 75.276389)"
2006,"(-72.778889, 75.313611)"
2006,"(-72.786944, 75.273611)"
2006,"(-72.771667, 75.325278)"
2006,"(-72.767500, 75.418611)"
2006,"(-72.779444, 75.285833)"
2006,"(-72.777500, 75.283890)"
2006,"(-72.777580, 75.284000)"
2006,"(-72.778889, 75.313611)"
2006,"(-72.784444, 75.280278)"
2006,"(-72.784440, 75.280280)"
2006,"(-72.784440, 75.280280)"
2006,"(-72.784440, 75.280280)"
2006,"(-72.784310, 75.280200)"
2006,"(-72.784440, 75.280280)"
2006,"(-72.784444, 75.280278)"
2006,"(-72.773056, 75.339167)"
2006,"(-72.784440, 75.280280)"
2006,"(-72.784440, 75.280280)"
2006,"(-72.794440, 75.280280)"
2006,"(-72.790278, 75.273056)"
2006,"(-72.790280, 75.273060)"
2006,"(-72.779170, 75.285280)"
2006,"(-72.787220, 75.274440)"
2006,"(-72.787280, 75.274400)"
2006,"(-72.787222, 75.274444)"
2006,"(-72.787222, 75.274444)"
2006,"(-72.785000, 75.283330)"
2006,"(-72.785000, 75.283330)"
2006,"(-72.785000, 75.283333)"
2006,"(-72.785050, 75.283500)"
2006,"(-72.773056, 75.339167)"
2006,"(-72.785000, 75.283330)"
2006,"(-72.785000, 75.283330)"
2006,"(-72.787500, 75.270278)"
2006,"(-72.787500, 75.270280)"
2006,"(-72.786667, 75.278889)"
2006,"(-72.786670, 75.278890)"
2006,"(-72.773056, 75.339167)"
2006,"(-72.792780, 75.274720)"
2006,"(-72.792778, 75.274722)"
2006,"(-72.792778, 75.274722)"
2006,"(-72.792780, 75.274720)"
2006,"(-72.779722, 75.295278)"
2006,"(-72.782500, 75.311390)"
2006,"(-72.784722, 75.296944)"
2006,"(-72.773056, 75.339167)"
2006,"(-72.782780, 75.295830)"
2006,"(-72.782222, 75.295833)"
2006,"(-72.781390, 75.297780)"
2006,"(-72.780833, 75.296667)"
2006,"(-72.773056, 75.339167)"
2006,"(-72.779167, 75.302500)"
2006,"(-72.781940, 75.281110)"
2006,"(-72.779170, 75.322780)"
2006,"(-72.780000, 75.279440)"
2006,"(-72.780000, 75.279440)"
2006,"(-72.780000, 75.279444)"
2006,"(-72.776110, 75.334200)"
2006,"(-72.776111, 75.334167)"
2006,"(-72.776111, 75.334167)"
2006,"(-72.773056, 75.339167)"
2006,"(-72.779722, 75.298056)"
2006,"(-72.781940, 75.296670)"
2006,"(-72.780560, 75.299440)"
2006,"(-72.780556, 75.299444)"
2006,"(-72.780560, 75.299440)"
2006,"(-72.773056, 75.339444)"
2006,"(-72.780000, 75.297778)"
2006,"(-72.775280, 75.333060)"
2006,"(-72.776390, 75.332780)"
2006,"(-72.775000, 75.335833)"
2006,"(-72.775560, 75.331110)"
2006,"(-72.775830, 75.331670)"
2006,"(-72.776111, 75.334722)"
2006,"(-72.776670, 75.330560)"
2006,"(-72.778060, 75.290560)"
2006,"(-72.782222, 75.296944)"
2006,"(-72.915830, 75.100830)"
2006,"(-72.914170, 75.107500)"
2006,"(-72.918250, 75.087000)"
2006,"(-72.773333, 75.328611)"
2006,"(-72.916110, 75.100280)"
2006,"(-72.916110, 75.100280)"
2006,"(-72.916110, 75.100280)"
2006,"(-72.916110, 75.100280)"
2006,"(-72.916110, 75.100280)"
2006,"(-72.916110, 75.100300)"
2006,"(-72.916110, 75.100280)"
2006,"(-72.916110, 75.100280)"
2006,"(-72.916110, 75.100300)"
2006,"(-72.916111, 75.100278)"
2006,"(-72.916110, 75.100280)"
2006,"(-72.916110, 75.100280)"
2006,"(-72.916110, 75.100300)"
2006,"(-72.916110, 75.100280)"
2006,"(-72.940560, 75.157500)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998889, 75.187222)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187200)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.773333, 75.328611)"
2006,"(-72.998889, 75.187222)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998889, 75.187222)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.773333, 75.328611)"
2006,"(-72.998889, 75.187222)"
2006,"(-72.773333, 75.328611)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998889, 75.187222)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998889, 75.187222)"
2006,"(-72.773889, 75.326944)"
2006,"(-72.998890, 75.187200)"
2006,"(-72.773889, 75.326944)"
2006,"(-72.998889, 75.187222)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187200)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998889, 75.187222)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187200)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187200)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.998890, 75.187200)"
2006,"(-72.998890, 75.187220)"
2006,"(-72.993330, 75.218330)"
2009,"(-72.796420, 74.693390)"
2010,"(-72.916610, 75.105190)"
2010,"(-72.779220, 75.315470)"
2010,"(-72.779220, 75.315470)"
2010,"(-72.779220, 75.315470)"
2010,"(-72.779220, 75.315470)"
2010,"(-72.778940, 75.316080)"
2010,"(-72.777810, 75.315470)"
2010,"(-72.777170, 75.312670)"
2010,"(-72.777470, 75.312750)"
2010,"(-72.776280, 75.313560)"
2010,"(-72.777690, 75.312470)"
2010,"(-72.777720, 75.312690)"
2010,"(-72.778250, 75.315360)"
2010,"(-72.777940, 75.313860)"
2010,"(-72.778470, 75.314250)"
2010,"(-72.910860, 75.102420)"
2010,"(-72.911470, 75.106860)"
2010,"(-72.934500, 75.317030)"
2010,"(-72.934500, 75.317030)"
2010,"(-72.825310, 75.355440)"
2010,"(-72.825310, 75.355440)"
2010,"(-72.825310, 75.355440)"
2010,"(-72.825310, 75.355440)"
2010,"(-72.825310, 75.355440)"
2010,"(-72.778860, 75.314470)"
2010,"(-72.778860, 75.314470)"
2010,"(-72.778860, 75.314470)"
2010,"(-72.778860, 75.314470)"
2010,"(-72.778860, 75.314470)"
2010,"(-72.778860, 75.314470)"
2010,"(-72.891440, 74.948500)"
2010,"(-72.891440, 74.948500)"
2010,"(-72.891440, 74.948500)"
2010,"(-72.891440, 74.948500)"
2010,"(-72.891440, 74.948500)"
2010,"(-72.891440, 74.948500)"
2010,"(-72.891440, 74.948500)"
2010,"(-72.778860, 75.314470)"
2010,"(-72.778860, 75.314470)"
2010,"(-72.778860, 75.314470)"
2010,"(-72.778860, 75.314470)"
2010,"(-72.778360, 75.319690)"
2010,"(-72.778860, 75.314470)"
2010,"(-72.778360, 75.319690)"
2010,"(-72.778860, 75.314470)"
2010,"(-72.778860, 75.314470)"
2010,"(-72.778860, 75.314470)"
2010,"(-72.778860, 75.314470)"
2010,"(-72.778360, 75.319690)"
2010,"(-72.778860, 75.314470)"
2010,"(-72.984890, 75.248670)"
2010,"(-72.984890, 75.248670)"
2010,"(-72.984890, 75.248670)"
2010,"(-72.984890, 75.248670)"
2010,"(-72.984890, 75.248670)"
2010,"(-72.978890, 75.259670)"
2010,"(-72.984890, 75.248670)"
1999,"(-72.971110, 75.294720)"
1999,"(-72.821110, 75.426390)"
Found,75.421670,"(-72.821110
1999,"(-72.834720, 75.421110)"
2000,"(-73.083330, 75.200000)"
2000,"(-73.083330, 75.200000)"
2000,"(-73.083330, 75.200000)"
2000,"(-73.083330, 75.200000)"
2000,"(-73.083330, 75.200000)"
2000,"(-73.083330, 75.200000)"
2000,"(-73.083330, 75.200000)"
